id,recipe_id,ingredient_name,Quantity,Comment,Wrong_Name,Column1,_1,_2,_3,_4,_5
45099,3471,jam,,"lemon curd or whipped cream and berries, to serve",VERDADEIRO,,,,,,
45100,3472,olive oil,2 tbsp,,FALSO,,,,,,
45101,3472,garlic,3 fat," cloves, finely chopped",FALSO,,,,,,
45102,3472,spinach,2 x 260g bags baby,,FALSO,,,,,,
45103,3472,vegetable stock,1 litre/1� pints hot,,FALSO,,,,,,
45104,3472,eggs,4 medium free-range,,FALSO,,,,,,
45105,3472,double cream,300ml/� pint,,FALSO,,,,,,
45106,3472,salt,,,VERDADEIRO,,,,,,
45107,3473,dripping or vegetable oil,25g/1oz,,VERDADEIRO,,,,,,
45108,3473,onion,1 large,finely chopped,FALSO,,,,,,
45109,3473,olive oil,2 tbsp,,FALSO,,,,,,
45110,3473,lamb mince,500g/1lb 2oz,,FALSO,,,,,,
45111,3473,plain flour,1 tbsp,,FALSO,,,,,,
45112,3473,bay leaves,2,,FALSO,,,,,,
45113,3473,thyme,2 fresh, sprigs,FALSO,,,,,,
45114,3473,anchovy,1 ,finely chopped (optional),VERDADEIRO,,,,,,
45115,3473,chopped tomatoes,400g tin,,FALSO,,,,,,
45116,3473,stock,"450ml/16fl oz chicken, beef or lamb",,FALSO,,,,,,
45117,3473,Worcestershire sauce,2 tsp,,FALSO,,,,,,
45118,3473,salt,,,VERDADEIRO,,,,,,
45119,3473,potatoes,700g/1lb 9oz,peeled and cut into halves or quarters,FALSO,,,,,,
45120,3473,milk,55ml/2fl oz,,FALSO,,,,,,
45121,3473,butter,85g/3oz,,FALSO,,,,,,
45122,3473,egg yolk,1 free-range,,FALSO,,,,,,
45123,3473,salt,,,VERDADEIRO,,,,,,
45124,3474,eggs,2 free-range,,FALSO,,,,,,
45125,3474,plain flour,125g/4�oz,,FALSO,,,,,,
45126,3474,milk mixed with 150ml water,150ml/5fl oz,cold,VERDADEIRO,,,,,,
45127,3474,mustard,1 level tbsp grain,,FALSO,,,,,,
45128,3474,salt,,,VERDADEIRO,,,,,,
45129,3474,pork sausages,"6 fat, herby",,FALSO,,,,,,
45130,3474,Serrano ham,"100g/3�oz thinly sliced prosciutto, pancetta,", or thin streaky bacon,FALSO,,,,,,
45131,3474,lard,3 tbsp dripping or,,FALSO,,,,,,
45132,3474,madeira,brown onion and, gravy,FALSO,,,,,,
45133,3475,plain flour,225g/8oz,,FALSO,,,,,,
45134,3475,black pepper,salt and,,FALSO,,,,,,
45135,3475,eggs,3 free-range,,FALSO,,,,,,
45136,3475,milk,300ml/10fl oz,,FALSO,,,,,,
45137,3475,olive oil,2 tbsp,,FALSO,,,,,,
45138,3475,sausages,8,,FALSO,,,,,,
45139,3475,olive oil,1 tbsp,,FALSO,,,,,,
45140,3475,onions,2,finely sliced,FALSO,,,,,,
45141,3475,English mustard,� tsp,,FALSO,,,,,,
45142,3475,stock,500ml/18fl oz, (from a,FALSO,,,,,,
45143,3475,Savoy cabbage,1,"shredded, core discarded",FALSO,,,,,,
45144,3475,olive oil,� tbsp,,FALSO,,,,,,
45145,3475,garlic,2," cloves, peeled and finely chopped",FALSO,,,,,,
45146,3476,plain flour,100g/3�oz,,FALSO,,,,,,
45147,3476,salt,� tsp,,FALSO,,,,,,
45148,3476,eggs,3 large free-range,,FALSO,,,,,,
45149,3476,milk,225ml/8fl oz,,FALSO,,,,,,
45150,3476,sunflower oil,4 tbsp,,FALSO,,,,,,
45151,3477,self-raising flour,450g/1lb,,FALSO,,,,,,
45152,3477,baking powder,2 level tsp,,FALSO,,,,,,
45153,3477,caster sugar,50g/1�oz,,FALSO,,,,,,
45154,3477,butter,100g/3�oz,"softened, cut into pieces",FALSO,,,,,,
45155,3477,eggs,2 free-range,,FALSO,,,,,,
45156,3477,milk,a little,,FALSO,,,,,,
45157,3477,sultanas,handful, (optional),FALSO,,,,,,
45158,3477,jam,strawberry,,FALSO,,,,,,
45159,3477,clotted cream,,,FALSO,,,,,,
45160,3478,olive oil,50ml/2fl oz,,FALSO,,,,,,
45161,3478,shallots,1 large onion or 3�4 banana,finely chopped,FALSO,,,,,,
45162,3478,beef mince,650g/1lb 7oz,,FALSO,,,,,,
45163,3478,tomato pur�e,2 tbsp,,FALSO,,,,,,
45164,3478,plain flour,1 tbsp,,FALSO,,,,,,
45165,3478,red wine,150ml/5fl oz,,FALSO,,,,,,
45166,3478,thyme,4 sprigs fresh,leaves only,FALSO,,,,,,
45167,3478,beef stock,400ml/14fl oz,,FALSO,,,,,,
45168,3478,Worcestershire sauce,,to taste,FALSO,,,,,,
45169,3478,salt,,,VERDADEIRO,,,,,,
45170,3478,King Edward,900g/2lb," potatoes, peeled and chopped",FALSO,,,,,,
45171,3478,butter,115g/4oz,,FALSO,,,,,,
45172,3478,milk,125ml/4�fl oz,,VERDADEIRO,,,,,,
45173,3478,peas,150g/5�oz frozen,,FALSO,,,,,,
45174,3478,butter,50g/1�oz,,FALSO,,,,,,
45175,3479,self-raising flour,250g/9oz,plus extra for dusting,FALSO,,,,,,
45176,3479,butter,50g/1�oz unsalted,"cold and cubed, plus extra for greasing",FALSO,,,,,,
45177,3479,caster sugar,1 tbsp,,FALSO,,,,,,
45178,3479,vanilla bean paste,1 tsp,,FALSO,,,,,,
45179,3479,suet,50g/1�oz vegetarian,,FALSO,,,,,,
45180,3479,milk,150ml/5fl oz cold full-fat, (you may need less),FALSO,,,,,,
45181,3479,raspberries,100g/3�oz fresh,,FALSO,,,,,,
45182,3479,orange,1,zest only,FALSO,,,,,,
45183,3479,caster sugar,1 tsp,,FALSO,,,,,,
45184,3479,caster sugar,50g/1�oz,for dusting,FALSO,,,,,,
45185,3479,custard,hot,,FALSO,,,,,,
45186,3479,mixed berries,fresh,,FALSO,,,,,,
45187,3480,sunflower oil,2 tbsp,plus extra for greasing,FALSO,,,,,,
45188,3480,self-raising flour,5 tbsp,,FALSO,,,,,,
45189,3480,caster sugar,2 tbsp,,FALSO,,,,,,
45190,3480,milk (you can use dairy or plant-based milk,3 tbsp, tbsp milk (you can use dairy or plant-based milk),VERDADEIRO,,,,,,
45191,3480,mixed spice,� tsp, or cinnamon,FALSO,,,,,,
45192,3480,pineapple,8, chunks from a tin,FALSO,,,,,,
45193,3480,icing sugar,1 tsp,to serve,FALSO,,,,,,
45194,3481,olive oil,1 tbsp light,,FALSO,,,,,,
45195,3481,onion,1,roughly chopped,FALSO,,,,,,
45196,3481,garlic,2," cloves, finely chopped",FALSO,,,,,,
45197,3481,chicken thighs,8,"boneless, skin removed, cut into bite-sized pieces",FALSO,,,,,,
45198,3481,chicken stock,700ml/1� pint,,FALSO,,,,,,
45199,3481,plain flour,2 level tbsp,,FALSO,,,,,,
45200,3481,wholegrain mustard,1 level tbsp,,FALSO,,,,,,
45201,3481,star anise,1, (optional),FALSO,,,,,,
45202,3481,cinnamon,1, stick,FALSO,,,,,,
45203,3481,celery,2," sticks, sliced",FALSO,,,,,,
45204,3481,carrots,2 large,peeled and cut into 1.5cm/�in cubes,FALSO,,,,,,
45205,3481,new potatoes,300g/10�oz small,scrubbed and halved,FALSO,,,,,,
45206,3481,soya beans,200g/7oz frozen," (edamame), defrosted",FALSO,,,,,,
45207,3481,tarragon,2 tbsp finely chopped fresh,,FALSO,,,,,,
45208,3481,salt,,,VERDADEIRO,,,,,,
45209,3482,butter,200g/7oz unsalted,,FALSO,,,,,,
45210,3482,demerara sugar,200g/7oz,,FALSO,,,,,,
45211,3482,honey,200g/7oz,,FALSO,,,,,,
45212,3482,oats,400g/14oz porridge,,FALSO,,,,,,
45213,3482,coconut,"50g/1�oz nuts, raisins, crystallised ginger or desiccated", (optional),FALSO,,,,,,
45214,3483,onion,1,finely chopped,FALSO,,,,,,
45215,3483,lamb mince,400g/14oz,,FALSO,,,,,,
45216,3483,plain flour,2 tbsp,,FALSO,,,,,,
45217,3483,carrots,2," (approximately 100g/3�oz each), peeled, finely grated",FALSO,,,,,,
45218,3483,courgettes,2," (approximately 175g/6oz each), peeled, finely grated",FALSO,,,,,,
45219,3483,chopped tomatoes,400g tin,,FALSO,,,,,,
45220,3483,tomato pur�e,2 tbsp,,FALSO,,,,,,
45221,3483,water,200ml/7fl oz,just-boiled,VERDADEIRO,,,,,,
45222,3483,herbs,� tsp dried mixed,,FALSO,,,,,,
45223,3483,lamb stock,1, cube,FALSO,,,,,,
45224,3483,salt,,,VERDADEIRO,,,,,,
45225,3483,floury potatoes,800g/1lb 12oz,"peeled, chopped into cubes",FALSO,,,,,,
45226,3483,butter,50g/2oz,,FALSO,,,,,,
45227,3483,milk,4 tbsp,,FALSO,,,,,,
45228,3483,Cheddar,100g/3�oz mature,coarsely grated,FALSO,,,,,,
45229,3483,cauliflower,1 small," (approximately 650g/1lb 7oz), trimmed, stalk removed, finely grated",FALSO,,,,,,
45230,3484,butter,225g/8oz unsalted,"softened, plus extra for greasing",FALSO,,,,,,
45231,3484,caster sugar,225g/8oz,,FALSO,,,,,,
45232,3484,eggs,4 free-range,,FALSO,,,,,,
45233,3484,self-raising flour,225g/8oz,,FALSO,,,,,,
45234,3484,lemon,1 unwaxed,zest and juice,FALSO,,,,,,
45235,3484,icing sugar,85g/3oz,,FALSO,,,,,,
45236,3485,strawberries,500g/1lb 2oz,hulls removed,FALSO,,,,,,
45237,3485,double cream,400ml/14fl oz,,FALSO,,,,,,
45238,3485,meringue,3 x 7.5cm/3in ready-made," nests, crushed",FALSO,,,,,,
45239,3485,ginger,1 tbsp, cordial (optional),FALSO,,,,,,
45240,3485,mint,sprigs of fresh,to garnish,FALSO,,,,,,
45241,3486,eggs,6 large free-range,,FALSO,,,,,,
45242,3486,vinegar,350ml/12fl oz cider,,FALSO,,,,,,
45243,3486,salt,1 tbsp,,FALSO,,,,,,
45244,3486,sugar,1 tbsp,,FALSO,,,,,,
45245,3486,dried chillies,1 tsp chilli flakes or a few, (optional),FALSO,,,,,,
45246,3487,garlic,1," clove, roughly chopped",FALSO,,,,,,
45247,3487,spring onion,1,"bulb discarded, chopped",FALSO,,,,,,
45248,3487,coriander,2 sprigs,chopped,FALSO,,,,,,
45249,3487,parsley,1 sprig,chopped,FALSO,,,,,,
45250,3487,thyme,1 sprig,leaves only,FALSO,,,,,,
45251,3487,lime,�,juice only,FALSO,,,,,,
45252,3487,hot pepper sauce (scotch bonnet-based,,ash hot pepper sauce (scotch bonnet-based) + dash,VERDADEIRO,,,,,,
45253,3487,chicken legs,4," (bone-in, skin-on)",FALSO,,,,,,
45254,3487,salt,,,VERDADEIRO,,,,,,
45255,3487,scotch bonnet peppers,2 ,seeds removed and chopped,VERDADEIRO,,,,,,
45256,3487,garlic,3," cloves, chopped",FALSO,,,,,,
45257,3487,coriander,3 sprigs,stem and leaves,FALSO,,,,,,
45258,3487,vinegar,50ml/2fl oz white,,FALSO,,,,,,
45259,3487,caster sugar,2 tsp,,FALSO,,,,,,
45260,3487,vegetable oil,4 tbsp,,FALSO,,,,,,
45261,3487,chicken,marinated, (from above),FALSO,,,,,,
45262,3487,onion,1 large,roughly chopped,FALSO,,,,,,
45263,3487,garlic,2," cloves, crushed",FALSO,,,,,,
45264,3487,allspice,� tsp ground,,FALSO,,,,,,
45265,3487,thyme,2 sprigs,,FALSO,,,,,,
45266,3487,rice,"250g/9oz basmati, or long grain white",,FALSO,,,,,,
45267,3487,coconut milk,200ml/7fl oz,,FALSO,,,,,,
45268,3487,chicken stock,400ml/14fl oz,,FALSO,,,,,,
45269,3487,kidney beans,400g/14oz,drained,FALSO,,,,,,
45270,3487,scotch bonnet,1 ,unpierced and unbruised,VERDADEIRO,,,,,,
45271,3487,salt,,,VERDADEIRO,,,,,,
45272,3487,coriander,2 tbsp micro,,FALSO,,,,,,
45273,3487,amaranth,2 tbsp red,,FALSO,,,,,,
45274,3488,chicken thighs,300g/10�oz,boneless,FALSO,,,,,,
45275,3488,sea salt,1 tsp, flakes,FALSO,,,,,,
45276,3488,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45277,3488,curry powder,3 tbsp,,FALSO,,,,,,
45278,3488,vegetable oil,4 tbsp,,FALSO,,,,,,
45279,3488,onion,1 brown,chopped,FALSO,,,,,,
45280,3488,garlic,4," cloves, finely chopped",FALSO,,,,,,
45281,3488,spring onions,2,chopped,FALSO,,,,,,
45282,3488,chilli,1 Scotch bonnet or other,split in half,FALSO,,,,,,
45283,3488,potato,1 large Maris Piper or other floury,peeled and chopped,FALSO,,,,,,
45284,3488,carrot,1,sliced,FALSO,,,,,,
45285,3488,long-grain rice,225g/8oz,rinsed,FALSO,,,,,,
45286,3488,coconut milk,200ml/7fl oz,,FALSO,,,,,,
45287,3488,sea salt,� tsp, flakes,FALSO,,,,,,
45288,3488,coconut oil,� tsp,,FALSO,,,,,,
45289,3488,butter,� tsp,,FALSO,,,,,,
45290,3489,salmon,4, fillets (approximately 520g/1lb 3oz),FALSO,,,,,,
45291,3489,sea salt,1 tsp, flakes,FALSO,,,,,,
45292,3489,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45293,3489,herbs,� tsp dried mixed,,FALSO,,,,,,
45294,3489,cayenne pepper,1 tsp,,FALSO,,,,,,
45295,3489,butter,2 tbsp,,FALSO,,,,,,
45296,3489,onion,1,sliced,FALSO,,,,,,
45297,3489,garlic,4," cloves, finely chopped",FALSO,,,,,,
45298,3489,pepper,� red,"seeds removed, sliced",FALSO,,,,,,
45299,3489,carrot,�,julienned (cut into thin strips),FALSO,,,,,,
45300,3489,thyme,1 tsp fresh, leaves,FALSO,,,,,,
45301,3489,mango chutney,4 tbsp,,FALSO,,,,,,
45302,3489,lemon juice,squeeze,,FALSO,,,,,,
45303,3489,Scotch bonnet chilli,�,"seeds removed, sliced",FALSO,,,,,,
45304,3490,pork,500g/1lb 2oz, ribs,FALSO,,,,,,
45305,3490,sea salt,1 tsp, flakes,FALSO,,,,,,
45306,3490,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45307,3490,allspice,1 tsp,,FALSO,,,,,,
45308,3490,thyme,1 tsp dried,,FALSO,,,,,,
45309,3490,garlic,1 tsp, powder,FALSO,,,,,,
45310,3490,chilli,1 tsp dried red, flakes,FALSO,,,,,,
45311,3490,barbecue sauce,250g/9oz jerk,,FALSO,,,,,,
45312,3490,rum,25ml/1fl oz white,,FALSO,,,,,,
45313,3490,white cabbage,?,thinly sliced,FALSO,,,,,,
45314,3490,red cabbage,?,thinly sliced,FALSO,,,,,,
45315,3490,spring onion,1,thinly sliced,FALSO,,,,,,
45316,3490,carrot,1,grated,FALSO,,,,,,
45317,3490,sea salt,1 tsp, flakes,FALSO,,,,,,
45318,3490,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45319,3490,honey,1 tbsp runny,,FALSO,,,,,,
45320,3490,mayonnaise,4 tbsp,,FALSO,,,,,,
45321,3491,plantains,2 ripe,,FALSO,,,,,,
45322,3491,black beans,400g tin,drained and rinsed,FALSO,,,,,,
45323,3491,sea salt,1 tsp, flakes,FALSO,,,,,,
45324,3491,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45325,3491,chilli,1 Scotch bonnet or other,"seeds removed, chopped ",FALSO,,,,,,
45326,3491,herbs,1 tsp mixed dried,,FALSO,,,,,,
45327,3491,fresh coriander,2 tbsp finely chopped,,FALSO,,,,,,
45328,3491,red onion,1,finely chopped,FALSO,,,,,,
45329,3491,plain flour,250g/9oz,,FALSO,,,,,,
45330,3491,olive oil,2 tbsp,,FALSO,,,,,,
45331,3491,iceberg lettuce,,shredded,FALSO,,,,,,
45332,3491,burger,4 vegan," buns, split",FALSO,,,,,,
45333,3491,tomato,1 large,thickly sliced,FALSO,,,,,,
45334,3491,avocado,1,sliced,FALSO,,,,,,
45335,3491,chilli sauce,sweet,,FALSO,,,,,,
45336,3492,spring onions,2,thinly sliced,FALSO,,,,,,
45337,3492,onion,1 brown,chopped,FALSO,,,,,,
45338,3492,garlic,8," cloves, chopped",FALSO,,,,,,
45339,3492,sea salt,1 tsp, flakes,FALSO,,,,,,
45340,3492,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45341,3492,allspice,5 pimento seeds or 1 tsp,,FALSO,,,,,,
45342,3492,Scotch bonnet chillies,2�3,or 1 tsp dried red chilli flakes,FALSO,,,,,,
45343,3492,thyme,handful fresh, leaves,FALSO,,,,,,
45344,3492,nutmeg,1 tsp freshly grated,,FALSO,,,,,,
45345,3492,brown sugar,2 tbsp,,FALSO,,,,,,
45346,3492,soy sauce,1 tsp browning or dark,,FALSO,,,,,,
45347,3492,apple cider vinegar or white wine vinegar,25ml/1fl oz,,VERDADEIRO,,,,,,
45348,3492,beef mince,750g/1lb 10oz lean,,FALSO,,,,,,
45349,3492,breadcrumbs,125g/4�oz dried,,FALSO,,,,,,
45350,3492,cheese,6 square, slices,FALSO,,,,,,
45351,3492,salt,,,VERDADEIRO,,,,,,
45352,3492,vegetable oil,1 tbsp,,FALSO,,,,,,
45353,3492,red onion,1,cut into rings,FALSO,,,,,,
45354,3492,lettuce,6 large, leaves,FALSO,,,,,,
45355,3492,tomatoes,2,thickly sliced,FALSO,,,,,,
45356,3492,brioche,6," buns, split",FALSO,,,,,,
45357,3492,barbecue sauce,jerk,,FALSO,,,,,,
45358,3493,chicken thighs,8,skin removed,FALSO,,,,,,
45359,3493,sea salt,1 tsp, flakes,FALSO,,,,,,
45360,3493,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45361,3493,seasoning,2 tbsp all-purpose,,FALSO,,,,,,
45362,3493,garlic,5," cloves, finely chopped",FALSO,,,,,,
45363,3493,pimento berries,5 ,crushed,VERDADEIRO,,,,,,
45364,3493,soy sauce,1 tsp browning or dark,,FALSO,,,,,,
45365,3493,brown sugar,3 tbsp,,FALSO,,,,,,
45366,3493,pepper,� red,sliced,FALSO,,,,,,
45367,3493,pepper,� green or yellow,sliced,FALSO,,,,,,
45368,3493,spring onions,2,thinly sliced,FALSO,,,,,,
45369,3493,onion,1 brown,chopped,FALSO,,,,,,
45370,3493,vegetable oil,2 tbsp,,FALSO,,,,,,
45371,3493,cornflour,2 tbsp,,FALSO,,,,,,
45372,3493,thyme,handful fresh,,FALSO,,,,,,
45373,3493,Scotch bonnet chilli,1 tsp hot pepper sauce or 1 whole,,VERDADEIRO,,,,,,
45374,3493,tomato,1 large,chopped,FALSO,,,,,,
45375,3493,ketchup,2 tbsp tomato,,FALSO,,,,,,
45376,3493,Scotch bonnet chilli,1,"seeds removed, chopped",FALSO,,,,,,
45377,3494,vegetable oil,2 tbsp,,FALSO,,,,,,
45378,3494,onion,1 large brown,chopped,FALSO,,,,,,
45379,3494,spring onions,3,finely chopped,FALSO,,,,,,
45380,3494,garlic,4," cloves, finely chopped",FALSO,,,,,,
45381,3494,ginger,thumb-sized piece fresh root,peeled and finely chopped,FALSO,,,,,,
45382,3494,Scotch bonnet chilli,�,"seeds removed, finely chopped",FALSO,,,,,,
45383,3494,turmeric,2 tbsp ground,,FALSO,,,,,,
45384,3494,carrot,1,finely chopped,FALSO,,,,,,
45385,3494,chopped tomatoes,400g tin,,FALSO,,,,,,
45386,3494,coconut milk,200g tin,,FALSO,,,,,,
45387,3494,black beans,400g tin,drained and rinsed,FALSO,,,,,,
45388,3494,kidney beans,400g tin,drained and rinsed,FALSO,,,,,,
45389,3494,sea salt,1� tsp, flakes,FALSO,,,,,,
45390,3494,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45391,3494,brown rice,500g/1lb 2oz white or,rinsed,FALSO,,,,,,
45392,3494,thyme,5 fresh, sprigs,FALSO,,,,,,
45393,3494,butter,1 tbsp,,FALSO,,,,,,
45394,3494,parsley,fresh flatleaf,"finely chopped, to garnish",FALSO,,,,,,
45395,3494,lemon juice,squeeze,to serve,FALSO,,,,,,
45396,3495,jackfruit,520g/1lb 3oz green,rinsed and drained,FALSO,,,,,,
45397,3495,sea salt,1 tsp, flakes,FALSO,,,,,,
45398,3495,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45399,3495,paprika,1 tsp,,FALSO,,,,,,
45400,3495,thyme,1 tsp dried,,FALSO,,,,,,
45401,3495,allspice,1 tsp,,FALSO,,,,,,
45402,3495,olive oil,1 tbsp,,FALSO,,,,,,
45403,3495,onion,1 brown,chopped,FALSO,,,,,,
45404,3495,garlic,2," cloves, minced",FALSO,,,,,,
45405,3495,chopped tomatoes,400g tin,,FALSO,,,,,,
45406,3495,coconut milk,200ml/7fl oz,,FALSO,,,,,,
45407,3495,chilli,� Scotch bonnet or other,,FALSO,,,,,,
45408,3495,pepper,1 red,"seeds removed, sliced",FALSO,,,,,,
45409,3495,pepper,1 green,"seeds removed, sliced",FALSO,,,,,,
45410,3495,vegetable stock,150ml/5fl oz, or water,FALSO,,,,,,
45411,3495,rice,freshly cooked,to serve,FALSO,,,,,,
45412,3496,coconut oil,2 tbsp,,FALSO,,,,,,
45413,3496,onion,1 brown,chopped,FALSO,,,,,,
45414,3496,garlic,4," cloves, finely chopped",FALSO,,,,,,
45415,3496,curry powder,2 tbsp,,FALSO,,,,,,
45416,3496,cumin,1 tsp ground,,FALSO,,,,,,
45417,3496,ginger,thumb-sized piece fresh root,peeled and finely chopped,FALSO,,,,,,
45418,3496,coconut milk,400ml tin,,FALSO,,,,,,
45419,3496,carrot,1,sliced,FALSO,,,,,,
45420,3496,pepper,� red,"seeds removed, sliced",FALSO,,,,,,
45421,3496,bay leaves,2,,FALSO,,,,,,
45422,3496,thyme,1 tsp dried,,FALSO,,,,,,
45423,3496,sea salt,1 tsp, flakes,FALSO,,,,,,
45424,3496,black pepper,1 tsp freshly ground,,FALSO,,,,,,
45425,3496,golden syrup,1 tsp,,FALSO,,,,,,
45426,3496,Scotch bonnet chilli,1,"seeds removed, chopped",FALSO,,,,,,
45427,3496,kidney beans,400g tin,drained and rinsed,FALSO,,,,,,
45428,3496,black beans,200g/7oz tinned,drained and rinsed,FALSO,,,,,,
45429,3496,tinned gungo peas,200g/7oz,drained and rinsed,VERDADEIRO,,,,,,
45430,3496,fresh coriander,20g/�oz,chopped,FALSO,,,,,,
45431,3497,chicken,1.1�1.5kg/2lb 5oz�3lb 5oz whole,spatchcocked,FALSO,,,,,,
45432,3497,jerk seasoning,5 tbsp, (available from most supermarkets),FALSO,,,,,,
45433,3497,peri-peri sauce,260g/9�oz,,VERDADEIRO,,,,,,
45434,3497,thyme,bunch fresh,leaves picked,FALSO,,,,,,
45435,3497,avocado,1,"sliced, to serve",FALSO,,,,,,
45436,3497,potatoes,600g/1lb 7oz Maris Piper (or other floury,"), peeled and cut into chips",FALSO,,,,,,
45437,3497,vegetable oil,,for deep-frying,FALSO,,,,,,
45438,3497,salt,,,FALSO,,,,,,
45439,3497,chicken,4 tbsp, gravy granules,FALSO,,,,,,
45440,3497,jerk seasoning,1 tbsp,mixed with a little water to form a paste,FALSO,,,,,,
45441,3497,barbecue sauce,1 tbsp jerk, (available from large supermarkets),FALSO,,,,,,
45442,3498,vegetable oil,1 tbsp,,FALSO,,,,,,
45443,3498,onions,2,thinly sliced,FALSO,,,,,,
45444,3498,garlic,3 tbsp finely crushed,,FALSO,,,,,,
45445,3498,thyme,pinch, leaves,FALSO,,,,,,
45446,3498,Scotch bonnet chilli,1 tsp finely chopped,,FALSO,,,,,,
45447,3498,pepper,� green,finely chopped,FALSO,,,,,,
45448,3498,pepper,� red,finely chopped,FALSO,,,,,,
45449,3498,tomato,1,finely chopped,FALSO,,,,,,
45450,3498,salt cod,240g/8�oz boiled,broken into flakes,FALSO,,,,,,
45451,3498,ackee,200g/7oz tinned,drained and left whole,FALSO,,,,,,
45452,3498,pepper,1 red,deseeded and thinly sliced,FALSO,,,,,,
45453,3498,pepper,1 green,deseeded and thinly sliced,FALSO,,,,,,
45454,3498,onion,1,thinly sliced,FALSO,,,,,,
45455,3498,thyme,2 sprigs fresh,leaves picked,FALSO,,,,,,
45456,3498,garlic,2," cloves, thinly sliced",FALSO,,,,,,
45457,3498,scotch bonnet chilli,�,deseeded and finely chopped,FALSO,,,,,,
45458,3498,olive oil,2 tbsp,,FALSO,,,,,,
45459,3498,white wine vinegar,100ml/3�fl oz,,FALSO,,,,,,
45460,3498,caster sugar,50g/1�oz,,FALSO,,,,,,
45461,3498,eggs,2 free-range,,FALSO,,,,,,
45462,3498,avocado,1,"destoned, peeled and sliced",FALSO,,,,,,
45463,3499,potatoes,500g/1lb 2oz,peeled and grated,FALSO,,,,,,
45464,3499,plantain,500g/1lb 2oz,peeled and grated,FALSO,,,,,,
45465,3499,onion,�,grated,FALSO,,,,,,
45466,3499,butter,70g/2�oz unsalted,,FALSO,,,,,,
45467,3499,salt,,,VERDADEIRO,,,,,,
45468,3499,eggs,2 free-range,,FALSO,,,,,,
45469,3499,avocado,1,"destoned, peeled and sliced",FALSO,,,,,,
45470,3500,milk,500ml/17�fl oz semi-skimmed,,FALSO,,,,,,
45471,3500,cinnamon,�, stick,FALSO,,,,,,
45472,3500,vanilla pod,1,casing only,FALSO,,,,,,
45473,3500,smoked haddock,4 x 150g/5oz natural," fillets, boneless",FALSO,,,,,,
45474,3500,rapeseed oil,110ml/4fl oz extra virgin,,FALSO,,,,,,
45475,3500,garlic,2," cloves, grated",FALSO,,,,,,
45476,3500,thyme,1 tsp fresh," leaves, finely chopped",FALSO,,,,,,
45477,3500,peppercorns,� tsp black,cracked,FALSO,,,,,,
45478,3500,allspice,1 tsp," berries, cracked",FALSO,,,,,,
45479,3500,spring onions,1 bunch,finely sliced,FALSO,,,,,,
45480,3500,peppers,2 red,finely sliced,FALSO,,,,,,
45481,3500,peppers,2 yellow,finely sliced,FALSO,,,,,,
45482,3500,scotch bonnet chillies,"1 tsp chilli jam, preferably made with",,FALSO,,,,,,
45483,3500,tomatoes,5 plum,peeled and roughly chopped,FALSO,,,,,,
45484,3500,stock,about 150ml/5fl oz fish,if needed,FALSO,,,,,,
45485,3500,ackee,1 x 425g/15oz canned,drained and rinsed well,FALSO,,,,,,
45486,3500,callaloo,500g/1lb 2oz,washed and dried,VERDADEIRO,,,,,,
45487,3501,plain flour,300g/10oz,,FALSO,,,,,,
45488,3501,ground ginger,2 tbsp, (or according to taste � this makes for quite a hot cake),FALSO,,,,,,
45489,3501,cayenne pepper,� tsp, (or more if you want it very hot),FALSO,,,,,,
45490,3501,cinnamon,� tsp ground,,FALSO,,,,,,
45491,3501,allspice,� tsp ground,,FALSO,,,,,,
45492,3501,mace,� tsp,,FALSO,,,,,,
45493,3501,cloves,generous pinch ground,,FALSO,,,,,,
45494,3501,butter,150g/5�oz,,FALSO,,,,,,
45495,3501,sugar,125g/4� oz dark brown muscovado,,FALSO,,,,,,
45496,3501,golden syrup,150g/5�oz,,FALSO,,,,,,
45497,3501,syrup from the jar of stem ginger (optional � replace with more golden syrup or honey if not using stem ginger,50g/1� oz,0g/1� oz syrup from the jar of stem ginger (optional � replace with more golden syrup or honey if not using stem ginger),VERDADEIRO,,,,,,
45498,3501,treacle,200g/7oz black,,FALSO,,,,,,
45499,3501,milk,250ml/9fl oz,,FALSO,,,,,,
45500,3501,bicarbonate of soda,1 heaped tsp,,FALSO,,,,,,
45501,3501,eggs,2 large free-range,lightly beaten,FALSO,,,,,,
45502,3501,stem ginger,1 jar,"drained, washed and very finely chopped (optional)",FALSO,,,,,,
45503,3502,goat,1 shoulder of,,FALSO,,,,,,
45504,3502,jerk seasoning,200g/7oz ready-made,,FALSO,,,,,,
45505,3502,oil,,for frying,FALSO,,,,,,
45506,3502,corn nuts (toasted corn,100g/3�oz,00g/3�oz corn nuts (toasted corn),VERDADEIRO,,,,,,
45507,3502,stout,1.3 litres/2� pints,,VERDADEIRO,,,,,,
45508,3502,coconut oil,100ml/3�fl oz,,FALSO,,,,,,
